"","first.start","first.end","second.X.start","second.X.end","first.names","second.ref_name","n_ref","gene_within_ref","query.width","ref.width","diff_starts","diff_ends","overlap","overlap_len","overlap_percent","n_gene","n_ref_corr","len_same","same_start","is_core","left_overlap","right_overlap","ref_gene_has_core","pseudo_status","seqid","source","type","start","end","score","strand","phase","attributes","Gene","Name"
"2598",1990302,1991090,1990302,1991090,"group_2032","BQ2027_MB1793C",2,1,789,789,0,788,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1990302,1991090,NA,"-",NA,"ID=gene-BQ2027_MB1793C;Name=BQ2027_MB1793C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1793C","BQ2027_MB1793C","BQ2027_MB1793C"
"2599",1989919,1990302,1989919,1990302,"group_2152","BQ2027_MB1792C",3,1,384,384,0,383,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1989919,1990302,NA,"-",NA,"ID=gene-BQ2027_MB1792C;Name=BQ2027_MB1792C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1792C","BQ2027_MB1792C","BQ2027_MB1792C"
"2600",1979698,1980801,1979662,1980801,"msrP","BQ2027_MB1786",1,1,1104,1140,-36,1103,"within",NA,1,1,1,0,0,0,36,0,0,"pseudogene","LT708304.1","EMBL","gene",1979662,1980801,NA,"+",NA,"ID=gene-BQ2027_MB1786;Name=BQ2027_MB1786;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1786","BQ2027_MB1786","BQ2027_MB1786"
"2601",1172863,1173309,1172863,1173309,"group_1664","BQ2027_MB1078",1,1,447,447,0,446,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1172863,1173309,NA,"+",NA,"ID=gene-BQ2027_MB1078;Name=BQ2027_MB1078;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1078","BQ2027_MB1078","BQ2027_MB1078"
"2602",1173357,1174262,1173357,1174262,"hcaB_4","BQ2027_MB1079",1,1,906,906,0,905,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1173357,1174262,NA,"+",NA,"ID=gene-BQ2027_MB1079;Name=BQ2027_MB1079;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1079","BQ2027_MB1079","BQ2027_MB1079"
"2603",1174421,1175176,1174421,1175176,"group_2127","BQ2027_MB1080C",1,1,756,756,0,755,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1174421,1175176,NA,"-",NA,"ID=gene-BQ2027_MB1080C;Name=BQ2027_MB1080C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1080C","BQ2027_MB1080C","BQ2027_MB1080C"
"2604",1178104,1178868,1178104,1178868,"group_2096","BQ2027_MB1085",1,1,765,765,0,764,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1178104,1178868,NA,"+",NA,"ID=gene-BQ2027_MB1085;Name=BQ2027_MB1085;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1085","BQ2027_MB1085","BQ2027_MB1085"
"2605",1179821,1181053,1179872,1181053,"group_1180","BQ2027_MB1086",1,0,1233,1182,51,1232,"left",1181,0.957826439578264,1,1,0,0,0,-51,0,0,"gene spans ref","LT708304.1","EMBL","gene",1179872,1181053,NA,"+",NA,"ID=gene-BQ2027_MB1086;Name=BQ2027_MB1086;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1086","BQ2027_MB1086","BQ2027_MB1086"
"2606",1181160,1182791,1181160,1182791,"dmdB","BQ2027_MB1087",1,1,1632,1632,0,1631,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1181160,1182791,NA,"+",NA,"ID=gene-BQ2027_MB1087;Name=fadD14;gbkey=Gene;gene=fadD14;gene_biotype=protein_coding;locus_tag=BQ2027_MB1087","BQ2027_MB1087","fadD14"
"2607",1183984,1184457,1183984,1184457,"group_1523","BQ2027_MB1089",1,1,474,474,0,473,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1183984,1184457,NA,"+",NA,"ID=gene-BQ2027_MB1089;Name=BQ2027_MB1089;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1089","BQ2027_MB1089","BQ2027_MB1089"
"2608",1184491,1185354,1184491,1185354,"egtC_2","BQ2027_MB1090",2,1,864,864,0,863,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1184491,1185354,NA,"+",NA,"ID=gene-BQ2027_MB1090;Name=BQ2027_MB1090;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1090","BQ2027_MB1090","BQ2027_MB1090"
"2609",1185332,1186216,1185359,1186216,"group_1780","BQ2027_MB1091",1,0,885,858,27,884,"left",857,0.968361581920904,1,1,0,0,0,-27,0,0,"gene spans ref","LT708304.1","EMBL","gene",1185359,1186216,NA,"+",NA,"ID=gene-BQ2027_MB1091;Name=BQ2027_MB1091;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1091","BQ2027_MB1091","BQ2027_MB1091"
"2610",1188474,1188869,1188474,1188869,"group_2063","BQ2027_MB1095",2,1,396,396,0,395,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1188474,1188869,NA,"+",NA,"ID=gene-BQ2027_MB1095;Name=BQ2027_MB1095;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1095","BQ2027_MB1095","BQ2027_MB1095"
"2611",908168,908848,908168,908848,"group_2299","BQ2027_MB0836C",2,1,681,681,0,680,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",908168,908848,NA,"-",NA,"ID=gene-BQ2027_MB0836C;Name=BQ2027_MB0836C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0836C","BQ2027_MB0836C","BQ2027_MB0836C"
"2612",906064,907170,906064,907170,"group_1372","BQ2027_MB0834C",2,1,1107,1107,0,1106,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",906064,907170,NA,"-",NA,"ID=gene-BQ2027_MB0834C;Name=BQ2027_MB0834C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0834C","BQ2027_MB0834C","BQ2027_MB0834C"
"2613",905735,905917,905735,905917,"group_663","BQ2027_MB0833C",1,1,183,183,0,182,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",905735,905917,NA,"-",NA,"ID=gene-BQ2027_MB0833C;Name=BQ2027_MB0833C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0833C","BQ2027_MB0833C","BQ2027_MB0833C"
"2614",904555,905649,904555,905649,"purM","BQ2027_MB0832",1,1,1095,1095,0,1094,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",904555,905649,NA,"+",NA,"ID=gene-BQ2027_MB0832;Name=purM;gbkey=Gene;gene=purM;gene_biotype=protein_coding;locus_tag=BQ2027_MB0832","BQ2027_MB0832","purM"
"2615",902941,904524,902941,904524,"purF","BQ2027_MB0831",2,1,1584,1584,0,1583,"within",NA,1,1,2,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",902941,904524,NA,"+",NA,"ID=gene-BQ2027_MB0831;Name=purF;gbkey=Gene;gene=purF;gene_biotype=protein_coding;locus_tag=BQ2027_MB0831","BQ2027_MB0831","purF"
"2616",902465,902854,902465,902854,"group_2107","BQ2027_MB0830",1,1,390,390,0,389,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",902465,902854,NA,"+",NA,"ID=gene-BQ2027_MB0830;Name=BQ2027_MB0830;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0830","BQ2027_MB0830","BQ2027_MB0830"
"2617",900562,902160,900562,902160,"cpsY","BQ2027_MB0829C",2,1,1599,1599,0,1598,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",900562,902160,NA,"-",NA,"ID=gene-BQ2027_MB0829C;Name=cpsY;gbkey=Gene;gene=cpsY;gene_biotype=protein_coding;locus_tag=BQ2027_MB0829C","BQ2027_MB0829C","cpsY"
"2618",898911,899540,898911,899540,"group_321","BQ2027_MB0827",2,1,630,630,0,629,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",898911,899540,NA,"+",NA,"ID=gene-BQ2027_MB0827;Name=BQ2027_MB0827;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0827","BQ2027_MB0827","BQ2027_MB0827"
"2619",896614,898914,896650,898914,"purL","BQ2027_MB0826",2,0,2301,2265,36,2300,"left",2264,0.983920034767492,1,1,0,0,0,-36,0,0,"gene spans ref","LT708304.1","EMBL","gene",896650,898914,NA,"+",NA,"ID=gene-BQ2027_MB0826;Name=purL;gbkey=Gene;gene=purL;gene_biotype=protein_coding;locus_tag=BQ2027_MB0826","BQ2027_MB0826","purL"
"2620",895802,896458,895802,896458,"group_110","BQ2027_MB0825C",2,1,657,657,0,656,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",895802,896458,NA,"-",NA,"ID=gene-BQ2027_MB0825C;Name=BQ2027_MB0825C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0825C","BQ2027_MB0825C","BQ2027_MB0825C"
"2621",895461,895808,895461,895808,"group_131","BQ2027_MB0824",2,1,348,348,0,347,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",895461,895808,NA,"+",NA,"ID=gene-BQ2027_MB0824;Name=BQ2027_MB0824;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0824","BQ2027_MB0824","BQ2027_MB0824"
"2622",894148,895449,894148,895449,"apeB","BQ2027_MB0823",1,1,1302,1302,0,1301,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",894148,895449,NA,"+",NA,"ID=gene-BQ2027_MB0823;Name=pepC;gbkey=Gene;gene=pepC;gene_biotype=protein_coding;locus_tag=BQ2027_MB0823","BQ2027_MB0823","pepC"
"2623",893096,894103,893096,894103,"yfeX","BQ2027_MB0822C",2,1,1008,1008,0,1007,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",893096,894103,NA,"-",NA,"ID=gene-BQ2027_MB0822C;Name=BQ2027_MB0822C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB0822C","BQ2027_MB0822C","BQ2027_MB0822C"
"2624",892302,893099,892302,893099,"lin","BQ2027_MB0821C",3,1,798,798,0,797,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",892302,893099,NA,"-",NA,"ID=gene-BQ2027_MB0821C;Name=cfp29;gbkey=Gene;gene=cfp29;gene_biotype=protein_coding;locus_tag=BQ2027_MB0821C","BQ2027_MB0821C","cfp29"
"2625",3095579,3096466,3095579,3096466,"group_1773","BQ2027_MB2851C",2,1,888,888,0,887,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3095579,3096466,NA,"-",NA,"ID=gene-BQ2027_MB2851C;Name=BQ2027_MB2851C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2851C","BQ2027_MB2851C","BQ2027_MB2851C"
"2626",3094692,3095582,3094692,3095576,"group_1768","BQ2027_MB2850C",1,0,891,885,0,884,"right",884,0.992143658810326,1,1,0,1,0,0,6,0,"gene spans ref","LT708304.1","EMBL","gene",3094692,3095576,NA,"-",NA,"ID=gene-BQ2027_MB2850C;Name=BQ2027_MB2850C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2850C","BQ2027_MB2850C","BQ2027_MB2850C"
"2627",3092753,3093541,3092753,3093697,"cas6","BQ2027_MB2848C",2,1,789,945,0,944,"within",NA,1,1,1,0,1,0,0,-156,0,"pseudogene","LT708304.1","EMBL","gene",3092753,3093697,NA,"-",NA,"ID=gene-BQ2027_MB2848C;Name=cas6;gbkey=Gene;gene=cas6;gene_biotype=protein_coding;locus_tag=BQ2027_MB2848C","BQ2027_MB2848C","cas6"
"2628",3089947,3090321,3089947,3090321,"csm2","BQ2027_MB2846C",2,1,375,375,0,374,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3089947,3090321,NA,"-",NA,"ID=gene-BQ2027_MB2846C;Name=csm2;gbkey=Gene;gene=csm2;gene_biotype=protein_coding;locus_tag=BQ2027_MB2846C","BQ2027_MB2846C","csm2"
"2629",3089227,3089937,3089227,3089937,"csm3","BQ2027_MB2845C",2,1,711,711,0,710,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3089227,3089937,NA,"-",NA,"ID=gene-BQ2027_MB2845C;Name=csm3;gbkey=Gene;gene=csm3;gene_biotype=protein_coding;locus_tag=BQ2027_MB2845C","BQ2027_MB2845C","csm3"
"2630",3088338,3089246,3088338,3089246,"csm4","BQ2027_MB2844C",3,1,909,909,0,908,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3088338,3089246,NA,"-",NA,"ID=gene-BQ2027_MB2844C;Name=csm4;gbkey=Gene;gene=csm4;gene_biotype=protein_coding;locus_tag=BQ2027_MB2844C","BQ2027_MB2844C","csm4"
"2631",3086207,3087217,3086207,3087118,"csm6","BQ2027_MB2842C",1,0,1011,912,0,911,"right",911,0.90108803165183,1,1,0,1,0,0,99,0,"gene spans ref","LT708304.1","EMBL","gene",3086207,3087118,NA,"-",NA,"ID=gene-BQ2027_MB2842C;Name=csm6;gbkey=Gene;gene=csm6;gene_biotype=protein_coding;locus_tag=BQ2027_MB2842C","BQ2027_MB2842C","csm6"
"2632",3084599,3084940,3084599,3084940,"cas2","BQ2027_MB2840C",1,1,342,342,0,341,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3084599,3084940,NA,"-",NA,"ID=gene-BQ2027_MB2840C;Name=cas2;gbkey=Gene;gene=cas2;gene_biotype=protein_coding;locus_tag=BQ2027_MB2840C","BQ2027_MB2840C","cas2"
"2633",3297777,3298853,3297777,3298889,"ddl","BQ2027_MB3005C",1,1,1077,1113,0,1112,"within",NA,1,1,1,0,1,0,0,-36,0,"pseudogene","LT708304.1","EMBL","gene",3297777,3298889,NA,"-",NA,"ID=gene-BQ2027_MB3005C;Name=ddlA;gbkey=Gene;gene=ddlA;gene_biotype=protein_coding;locus_tag=BQ2027_MB3005C","BQ2027_MB3005C","ddlA"
"2634",3298967,3299971,3298967,3299971,"gpsA","BQ2027_MB3006C",1,1,1005,1005,0,1004,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3298967,3299971,NA,"-",NA,"ID=gene-BQ2027_MB3006C;Name=gpdA2;gbkey=Gene;gene=gpdA2;gene_biotype=protein_coding;locus_tag=BQ2027_MB3006C","BQ2027_MB3006C","gpdA2"
"2635",3300090,3300734,3300090,3300734,"fbiD","BQ2027_MB3007",1,1,645,645,0,644,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3300090,3300734,NA,"+",NA,"ID=gene-BQ2027_MB3007;Name=cofC;gbkey=Gene;gene=cofC;gene_biotype=protein_coding;locus_tag=BQ2027_MB3007","BQ2027_MB3007","cofC"
"2636",3300826,3303054,3300826,3303054,"ppk","BQ2027_MB3008",1,1,2229,2229,0,2228,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3300826,3303054,NA,"+",NA,"ID=gene-BQ2027_MB3008;Name=ppk;gbkey=Gene;gene=ppk;gene_biotype=protein_coding;locus_tag=BQ2027_MB3008","BQ2027_MB3008","ppk"
"2637",3303137,3304090,3303137,3304090,"mutT1","BQ2027_MB3009",1,1,954,954,0,953,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3303137,3304090,NA,"+",NA,"ID=gene-BQ2027_MB3009;Name=mutT1;gbkey=Gene;gene=mutT1;gene_biotype=protein_coding;locus_tag=BQ2027_MB3009","BQ2027_MB3009","mutT1"
"2638",3305005,3305601,3305005,3305601,"leuD","BQ2027_MB3011C",1,1,597,597,0,596,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3305005,3305601,NA,"-",NA,"ID=gene-BQ2027_MB3011C;Name=leuD;gbkey=Gene;gene=leuD;gene_biotype=protein_coding;locus_tag=BQ2027_MB3011C","BQ2027_MB3011C","leuD"
"2639",3305626,3307047,3305626,3307047,"leuC","BQ2027_MB3012C",1,1,1422,1422,0,1421,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3305626,3307047,NA,"-",NA,"ID=gene-BQ2027_MB3012C;Name=leuC;gbkey=Gene;gene=leuC;gene_biotype=protein_coding;locus_tag=BQ2027_MB3012C","BQ2027_MB3012C","leuC"
"2640",3307119,3307820,3307119,3307820,"kdgR","BQ2027_MB3013",1,1,702,702,0,701,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3307119,3307820,NA,"+",NA,"ID=gene-BQ2027_MB3013;Name=BQ2027_MB3013;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3013","BQ2027_MB3013","BQ2027_MB3013"
"2641",3307831,3308691,3307831,3308691,"group_1840","BQ2027_MB3014C",1,1,861,861,0,860,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3307831,3308691,NA,"-",NA,"ID=gene-BQ2027_MB3014C;Name=BQ2027_MB3014C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3014C","BQ2027_MB3014C","BQ2027_MB3014C"
"2642",3308954,3309445,3308954,3309445,"group_1400","BQ2027_MB3015",1,1,492,492,0,491,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3308954,3309445,NA,"+",NA,"ID=gene-BQ2027_MB3015;Name=BQ2027_MB3015;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3015","BQ2027_MB3015","BQ2027_MB3015"
"2643",3309777,3311249,3309777,3311249,"gltX","BQ2027_MB3016C",2,1,1473,1473,0,1472,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3309777,3311249,NA,"-",NA,"ID=gene-BQ2027_MB3016C;Name=gltS;gbkey=Gene;gene=gltS;gene_biotype=protein_coding;locus_tag=BQ2027_MB3016C","BQ2027_MB3016C","gltS"
"2644",2966893,2968110,2966893,2968110,"rlmCD","BQ2027_MB2708C",1,1,1218,1218,0,1217,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2966893,2968110,NA,"-",NA,"ID=gene-BQ2027_MB2708C;Name=BQ2027_MB2708C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2708C","BQ2027_MB2708C","BQ2027_MB2708C"
"2645",2965793,2966698,2965793,2966698,"group_1734","BQ2027_MB2707C",2,1,906,906,0,905,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2965793,2966698,NA,"-",NA,"ID=gene-BQ2027_MB2707C;Name=BQ2027_MB2707C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2707C","BQ2027_MB2707C","BQ2027_MB2707C"
"2646",2965083,2965796,2965083,2965796,"group_2213","BQ2027_MB2706C",3,1,714,714,0,713,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2965083,2965796,NA,"-",NA,"ID=gene-BQ2027_MB2706C;Name=BQ2027_MB2706C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2706C","BQ2027_MB2706C","BQ2027_MB2706C"
"2647",2964328,2965086,2964328,2965086,"group_2117","BQ2027_MB2705C",2,1,759,759,0,758,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2964328,2965086,NA,"-",NA,"ID=gene-BQ2027_MB2705C;Name=BQ2027_MB2705C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2705C","BQ2027_MB2705C","BQ2027_MB2705C"
"2648",2963031,2964317,2963031,2964317,"group_1116","BQ2027_MB2704",1,1,1287,1287,0,1286,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2963031,2964317,NA,"+",NA,"ID=gene-BQ2027_MB2704;Name=arsB1;gbkey=Gene;gene=arsB1;gene_biotype=protein_coding;locus_tag=BQ2027_MB2704","BQ2027_MB2704","arsB1"
"2649",2961160,2961657,2961160,2961657,"group_1373","BQ2027_MB2702",1,1,498,498,0,497,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2961160,2961657,NA,"+",NA,"ID=gene-BQ2027_MB2702;Name=BQ2027_MB2702;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2702","BQ2027_MB2702","BQ2027_MB2702"
"2650",2959100,2961016,2959100,2961016,"dxs_2","BQ2027_MB2701C",2,1,1917,1917,0,1916,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2959100,2961016,NA,"-",NA,"ID=gene-BQ2027_MB2701C;Name=dxs1;gbkey=Gene;gene=dxs1;gene_biotype=protein_coding;locus_tag=BQ2027_MB2701C","BQ2027_MB2701C","dxs1"
"2651",2957787,2959103,2957787,2959103,"rnd","BQ2027_MB2700",2,1,1317,1317,0,1316,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2957787,2959103,NA,"+",NA,"ID=gene-BQ2027_MB2700;Name=BQ2027_MB2700;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2700","BQ2027_MB2700","BQ2027_MB2700"
"2652",1628853,1630955,1628853,1630955,"tkt","BQ2027_MB1484C",1,1,2103,2103,0,2102,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1628853,1630955,NA,"-",NA,"ID=gene-BQ2027_MB1484C;Name=tkt;gbkey=Gene;gene=tkt;gene_biotype=protein_coding;locus_tag=BQ2027_MB1484C","BQ2027_MB1484C","tkt"
"2653",1626174,1627718,1626174,1627718,"zwf2","BQ2027_MB1482C",1,1,1545,1545,0,1544,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1626174,1627718,NA,"-",NA,"ID=gene-BQ2027_MB1482C;Name=zwf2;gbkey=Gene;gene=zwf2;gene_biotype=protein_coding;locus_tag=BQ2027_MB1482C","BQ2027_MB1482C","zwf2"
"2654",1625210,1626121,1625210,1626121,"group_1708","BQ2027_MB1481C",2,1,912,912,0,911,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1625210,1626121,NA,"-",NA,"ID=gene-BQ2027_MB1481C;Name=opcA;gbkey=Gene;gene=opcA;gene_biotype=protein_coding;locus_tag=BQ2027_MB1481C","BQ2027_MB1481C","opcA"
"2655",1624470,1625213,1624470,1625213,"pgl","BQ2027_MB1480C",2,1,744,744,0,743,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1624470,1625213,NA,"-",NA,"ID=gene-BQ2027_MB1480C;Name=devB;gbkey=Gene;gene=devB;gene_biotype=protein_coding;locus_tag=BQ2027_MB1480C","BQ2027_MB1480C","devB"
"2656",2950182,2951483,2950182,2951483,"aftC","BQ2027_MB2692",1,1,1302,1302,0,1301,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2950182,2951483,NA,"+",NA,"ID=gene-BQ2027_MB2692;Name=aftc;gbkey=Gene;gene=aftc;gene_biotype=protein_coding;locus_tag=BQ2027_MB2692","BQ2027_MB2692","aftc"
"2657",2948603,2950159,2948573,2950159,"caeB_2","BQ2027_MB2691",1,1,1557,1587,-30,1556,"within",NA,1,1,1,0,0,0,30,0,0,"pseudogene","LT708304.1","EMBL","gene",2948573,2950159,NA,"+",NA,"ID=gene-BQ2027_MB2691;Name=BQ2027_MB2691;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2691","BQ2027_MB2691","BQ2027_MB2691"
"2658",2945624,2946145,2945624,2946145,"group_1228","BQ2027_MB2687",2,1,522,522,0,521,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2945624,2946145,NA,"+",NA,"ID=gene-BQ2027_MB2687;Name=BQ2027_MB2687;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2687","BQ2027_MB2687","BQ2027_MB2687"
"2659",2944787,2945545,2944787,2945545,"group_2118","BQ2027_MB2686",1,1,759,759,0,758,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2944787,2945545,NA,"+",NA,"ID=gene-BQ2027_MB2686;Name=clpX';gbkey=Gene;gene=clpX';gene_biotype=protein_coding;locus_tag=BQ2027_MB2686","BQ2027_MB2686","clpX'"
"2660",1640829,1641815,1640829,1641815,"qorA_2","BQ2027_MB1489C",1,1,987,987,0,986,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1640829,1641815,NA,"-",NA,"ID=gene-BQ2027_MB1489C;Name=qor;gbkey=Gene;gene=qor;gene_biotype=protein_coding;locus_tag=BQ2027_MB1489C","BQ2027_MB1489C","qor"
"2661",1641835,1642698,1641835,1642698,"dcsG","BQ2027_MB1490",2,1,864,864,0,863,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1641835,1642698,NA,"+",NA,"ID=gene-BQ2027_MB1490;Name=BQ2027_MB1490;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1490","BQ2027_MB1490","BQ2027_MB1490"
"2662",1642648,1643580,1642648,1643580,"ctaA","BQ2027_MB1491C",2,1,933,933,0,932,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1642648,1643580,NA,"-",NA,"ID=gene-BQ2027_MB1491C;Name=BQ2027_MB1491C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1491C","BQ2027_MB1491C","BQ2027_MB1491C"
"2663",1643692,1644477,1643692,1644477,"group_2047","BQ2027_MB1492C",2,1,786,786,0,785,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1643692,1644477,NA,"-",NA,"ID=gene-BQ2027_MB1492C;Name=BQ2027_MB1492C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1492C","BQ2027_MB1492C","BQ2027_MB1492C"
"2664",1644474,1645415,1644474,1645415,"drrA_2","BQ2027_MB1493C",2,1,942,942,0,941,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",1644474,1645415,NA,"-",NA,"ID=gene-BQ2027_MB1493C;Name=BQ2027_MB1493C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB1493C","BQ2027_MB1493C","BQ2027_MB1493C"
"2665",3887071,3887907,3887071,3887907,"group_1912","BQ2027_MB3540C",2,1,837,837,0,836,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3887071,3887907,NA,"-",NA,"ID=gene-BQ2027_MB3540C;Name=BQ2027_MB3540C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3540C","BQ2027_MB3540C","BQ2027_MB3540C"
