"","first.start","first.end","second.X.start","second.X.end","first.names","second.ref_name","n_ref","gene_within_ref","query.width","ref.width","diff_starts","diff_ends","overlap","overlap_len","overlap_percent","n_gene","n_ref_corr","len_same","same_start","is_core","left_overlap","right_overlap","ref_gene_has_core","pseudo_status","seqid","source","type","start","end","score","strand","phase","attributes","Gene","Name"
"1987",3305626,3307047,3305626,3307047,"leuC","BQ2027_MB3012C",1,1,1422,1422,0,1421,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3305626,3307047,NA,"-",NA,"ID=gene-BQ2027_MB3012C;Name=leuC;gbkey=Gene;gene=leuC;gene_biotype=protein_coding;locus_tag=BQ2027_MB3012C","BQ2027_MB3012C","leuC"
"1988",3307119,3307820,3307119,3307820,"kdgR","BQ2027_MB3013",1,1,702,702,0,701,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3307119,3307820,NA,"+",NA,"ID=gene-BQ2027_MB3013;Name=BQ2027_MB3013;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3013","BQ2027_MB3013","BQ2027_MB3013"
"1989",3307831,3308691,3307831,3308691,"group_251","BQ2027_MB3014C",1,1,861,861,0,860,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3307831,3308691,NA,"-",NA,"ID=gene-BQ2027_MB3014C;Name=BQ2027_MB3014C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3014C","BQ2027_MB3014C","BQ2027_MB3014C"
"1990",3308954,3309445,3308954,3309445,"group_160","BQ2027_MB3015",1,1,492,492,0,491,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3308954,3309445,NA,"+",NA,"ID=gene-BQ2027_MB3015;Name=BQ2027_MB3015;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3015","BQ2027_MB3015","BQ2027_MB3015"
"1991",3309777,3311249,3309777,3311249,"gltX","BQ2027_MB3016C",2,1,1473,1473,0,1472,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3309777,3311249,NA,"-",NA,"ID=gene-BQ2027_MB3016C;Name=gltS;gbkey=Gene;gene=gltS;gene_biotype=protein_coding;locus_tag=BQ2027_MB3016C","BQ2027_MB3016C","gltS"
"1992",3313486,3314496,3313486,3314496,"leuB","BQ2027_MB3019C",2,1,1011,1011,0,1010,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3313486,3314496,NA,"-",NA,"ID=gene-BQ2027_MB3019C;Name=leuB;gbkey=Gene;gene=leuB;gene_biotype=protein_coding;locus_tag=BQ2027_MB3019C","BQ2027_MB3019C","leuB"
"1993",3314511,3316082,3314511,3316097,"serA","BQ2027_MB3020C",1,1,1572,1587,0,1586,"within",NA,1,1,1,0,1,0,0,-15,0,"pseudogene","LT708304.1","EMBL","gene",3314511,3316097,NA,"-",NA,"ID=gene-BQ2027_MB3020C;Name=serA1;gbkey=Gene;gene=serA1;gene_biotype=protein_coding;locus_tag=BQ2027_MB3020C","BQ2027_MB3020C","serA1"
"1994",3317842,3318303,3317842,3318303,"group_439","BQ2027_MB3022",2,1,462,462,0,461,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3317842,3318303,NA,"+",NA,"ID=gene-BQ2027_MB3022;Name=BQ2027_MB3022;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3022","BQ2027_MB3022","BQ2027_MB3022"
"1995",3318629,3319594,3318629,3319594,"group_2075","BQ2027_MB3024",1,1,966,966,0,965,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3318629,3319594,NA,"+",NA,"ID=gene-BQ2027_MB3024;Name=lppY;gbkey=Gene;gene=lppY;gene_biotype=protein_coding;locus_tag=BQ2027_MB3024","BQ2027_MB3024","lppY"
"1996",3320612,3321625,3320612,3321613,"ilvC","BQ2027_MB3026C",1,0,1014,1002,0,1001,"right",1001,0.987179487179487,1,1,0,1,0,0,12,0,"gene spans ref","LT708304.1","EMBL","gene",3320612,3321613,NA,"-",NA,"ID=gene-BQ2027_MB3026C;Name=ilvC;gbkey=Gene;gene=ilvC;gene_biotype=protein_coding;locus_tag=BQ2027_MB3026C","BQ2027_MB3026C","ilvC"
"1997",3321651,3322157,3321651,3322157,"ilvH","BQ2027_MB3027C",2,1,507,507,0,506,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3321651,3322157,NA,"-",NA,"ID=gene-BQ2027_MB3027C;Name=ilvN;gbkey=Gene;gene=ilvN;gene_biotype=protein_coding;locus_tag=BQ2027_MB3027C","BQ2027_MB3027C","ilvN"
"1998",3322157,3324013,3322157,3324013,"ilvB1","BQ2027_MB3028C",2,1,1857,1857,0,1856,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3322157,3324013,NA,"-",NA,"ID=gene-BQ2027_MB3028C;Name=ilvB1;gbkey=Gene;gene=ilvB1;gene_biotype=protein_coding;locus_tag=BQ2027_MB3028C","BQ2027_MB3028C","ilvB1"
"1999",3324375,3324713,3324375,3324713,"cfp6","BQ2027_MB3029",1,1,339,339,0,338,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3324375,3324713,NA,"+",NA,"ID=gene-BQ2027_MB3029;Name=cfp6;gbkey=Gene;gene=cfp6;gene_biotype=protein_coding;locus_tag=BQ2027_MB3029","BQ2027_MB3029","cfp6"
"2000",3327725,3328294,3327671,3328294,"group_1930","BQ2027_MB3033",2,1,570,624,-54,569,"within",NA,1,1,1,0,0,0,54,0,0,"pseudogene","LT708304.1","EMBL","gene",3327671,3328294,NA,"+",NA,"ID=gene-BQ2027_MB3033;Name=BQ2027_MB3033;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3033","BQ2027_MB3033","BQ2027_MB3033"
"2001",3328291,3329820,3328291,3329820,"gatB","BQ2027_MB3034C",2,1,1530,1530,0,1529,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3328291,3329820,NA,"-",NA,"ID=gene-BQ2027_MB3034C;Name=gatB;gbkey=Gene;gene=gatB;gene_biotype=protein_coding;locus_tag=BQ2027_MB3034C","BQ2027_MB3034C","gatB"
"2002",3330977,3332461,3330977,3332461,"gatA","BQ2027_MB3036C",2,1,1485,1485,0,1484,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3330977,3332461,NA,"-",NA,"ID=gene-BQ2027_MB3036C;Name=gatA;gbkey=Gene;gene=gatA;gene_biotype=protein_coding;locus_tag=BQ2027_MB3036C","BQ2027_MB3036C","gatA"
"2003",3332458,3332757,3332458,3332757,"gatC","BQ2027_MB3037C",2,1,300,300,0,299,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3332458,3332757,NA,"-",NA,"ID=gene-BQ2027_MB3037C;Name=gatC;gbkey=Gene;gene=gatC;gene_biotype=protein_coding;locus_tag=BQ2027_MB3037C","BQ2027_MB3037C","gatC"
"2004",3332833,3333498,3332842,3333498,"group_1409","BQ2027_MB3038",1,0,666,657,9,665,"left",656,0.984984984984985,1,1,0,0,0,-9,0,0,"gene spans ref","LT708304.1","EMBL","gene",3332842,3333498,NA,"+",NA,"ID=gene-BQ2027_MB3038;Name=BQ2027_MB3038;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3038","BQ2027_MB3038","BQ2027_MB3038"
"2005",3333572,3335647,3333572,3335647,"ligA","BQ2027_MB3039C",1,1,2076,2076,0,2075,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3333572,3335647,NA,"-",NA,"ID=gene-BQ2027_MB3039C;Name=ligA;gbkey=Gene;gene=ligA;gene_biotype=protein_coding;locus_tag=BQ2027_MB3039C","BQ2027_MB3039C","ligA"
"2006",3337517,3337867,3337517,3337879,"group_1572","BQ2027_MB3042C",1,1,351,363,0,362,"within",NA,1,1,1,0,1,0,0,-12,0,"pseudogene","LT708304.1","EMBL","gene",3337517,3337879,NA,"-",NA,"ID=gene-BQ2027_MB3042C;Name=esxQ;gbkey=Gene;gene=esxQ;gene_biotype=protein_coding;locus_tag=BQ2027_MB3042C","BQ2027_MB3042C","esxQ"
"2007",2280286,2282850,2280286,2282850,"group_258","BQ2027_MB2073C",1,1,2565,2565,0,2564,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2280286,2282850,NA,"-",NA,"ID=gene-BQ2027_MB2073C;Name=BQ2027_MB2073C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2073C","BQ2027_MB2073C","BQ2027_MB2073C"
"2008",2277606,2277956,2277606,2277923,"group_1619","BQ2027_MB2070C",1,0,351,318,0,317,"right",317,0.903133903133903,1,1,0,1,0,0,33,0,"gene spans ref","LT708304.1","EMBL","gene",2277606,2277923,NA,"-",NA,"ID=gene-BQ2027_MB2070C;Name=BQ2027_MB2070C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2070C","BQ2027_MB2070C","BQ2027_MB2070C"
"2009",2277005,2277565,2277005,2277565,"pncA","BQ2027_MB2069C",2,1,561,561,0,560,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2277005,2277565,NA,"-",NA,"ID=gene-BQ2027_MB2069C;Name=pncA;gbkey=Gene;gene=pncA;gene_biotype=protein_coding;locus_tag=BQ2027_MB2069C","BQ2027_MB2069C","pncA"
"2010",2276208,2277005,2276208,2277005,"group_605","BQ2027_MB2068C",2,1,798,798,0,797,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2276208,2277005,NA,"-",NA,"ID=gene-BQ2027_MB2068C;Name=BQ2027_MB2068C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2068C","BQ2027_MB2068C","BQ2027_MB2068C"
"2011",2274851,2276170,2274851,2276170,"group_1472","BQ2027_MB2067C",2,1,1320,1320,0,1319,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2274851,2276170,NA,"-",NA,"ID=gene-BQ2027_MB2067C;Name=BQ2027_MB2067C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2067C","BQ2027_MB2067C","BQ2027_MB2067C"
"2012",2272047,2273120,2272047,2273120,"msiK_2","BQ2027_MB2064C",1,1,1074,1074,0,1073,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2272047,2273120,NA,"-",NA,"ID=gene-BQ2027_MB2064C;Name=BQ2027_MB2064C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2064C","BQ2027_MB2064C","BQ2027_MB2064C"
"2013",2271071,2272045,2271071,2272045,"group_2062","BQ2027_MB2063C",1,1,975,975,0,974,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2271071,2272045,NA,"-",NA,"ID=gene-BQ2027_MB2063C;Name=BQ2027_MB2063C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2063C","BQ2027_MB2063C","BQ2027_MB2063C"
"2014",2270423,2271064,2270423,2271064,"group_1558","BQ2027_MB2062",2,1,642,642,0,641,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2270423,2271064,NA,"+",NA,"ID=gene-BQ2027_MB2062;Name=BQ2027_MB2062;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2062","BQ2027_MB2062","BQ2027_MB2062"
"2015",2269938,2270426,2269938,2270426,"group_178","BQ2027_MB2061",3,1,489,489,0,488,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2269938,2270426,NA,"+",NA,"ID=gene-BQ2027_MB2061;Name=BQ2027_MB2061;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2061","BQ2027_MB2061","BQ2027_MB2061"
"2016",2269618,2269941,2269618,2269941,"group_1848","BQ2027_MB2060",2,1,324,324,0,323,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2269618,2269941,NA,"+",NA,"ID=gene-BQ2027_MB2060;Name=BQ2027_MB2060;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2060","BQ2027_MB2060","BQ2027_MB2060"
"2017",2267453,2268448,2267453,2268448,"acg","BQ2027_MB2058",1,1,996,996,0,995,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2267453,2268448,NA,"+",NA,"ID=gene-BQ2027_MB2058;Name=acg;gbkey=Gene;gene=acg;gene_biotype=protein_coding;locus_tag=BQ2027_MB2058","BQ2027_MB2058","acg"
"2018",2266822,2267256,2266822,2267256,"hspX","BQ2027_MB2057C",1,1,435,435,0,434,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2266822,2267256,NA,"-",NA,"ID=gene-BQ2027_MB2057C;Name=hspX;gbkey=Gene;gene=hspX;gene_biotype=protein_coding;locus_tag=BQ2027_MB2057C","BQ2027_MB2057C","hspX"
"2019",2263730,2264749,2263730,2264749,"pfkB","BQ2027_MB2054C",2,1,1020,1020,0,1019,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2263730,2264749,NA,"-",NA,"ID=gene-BQ2027_MB2054C;Name=pfkB;gbkey=Gene;gene=pfkB;gene_biotype=protein_coding;locus_tag=BQ2027_MB2054C","BQ2027_MB2054C","pfkB"
"2020",2262894,2263733,2262894,2263733,"group_357","BQ2027_MB2053C",2,1,840,840,0,839,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2262894,2263733,NA,"-",NA,"ID=gene-BQ2027_MB2053C;Name=BQ2027_MB2053C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2053C","BQ2027_MB2053C","BQ2027_MB2053C"
"2021",2260188,2261072,2260188,2261072,"group_146","BQ2027_MB2051C",1,1,885,885,0,884,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2260188,2261072,NA,"-",NA,"ID=gene-BQ2027_MB2051C;Name=BQ2027_MB2051C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2051C","BQ2027_MB2051C","BQ2027_MB2051C"
"2022",2259075,2260034,2259075,2260073,"group_2080","BQ2027_MB2050C",1,1,960,999,0,998,"within",NA,1,1,1,0,1,0,0,-39,0,"pseudogene","LT708304.1","EMBL","gene",2259075,2260073,NA,"-",NA,"ID=gene-BQ2027_MB2050C;Name=BQ2027_MB2050C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2050C","BQ2027_MB2050C","BQ2027_MB2050C"
"2023",2251594,2252226,2251594,2252271,"group_1605","BQ2027_MB2047C",2,1,633,678,0,677,"within",NA,1,1,1,0,1,0,0,-45,0,"pseudogene","LT708304.1","EMBL","gene",2251594,2252271,NA,"-",NA,"ID=gene-BQ2027_MB2047C;Name=BQ2027_MB2047C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2047C","BQ2027_MB2047C","BQ2027_MB2047C"
"2024",2250131,2250436,2250131,2250436,"higA2_2","BQ2027_MB2044C",1,1,306,306,0,305,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2250131,2250436,NA,"-",NA,"ID=gene-BQ2027_MB2044C;Name=BQ2027_MB2044C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2044C","BQ2027_MB2044C","BQ2027_MB2044C"
"2025",2249747,2250034,2249747,2250046,"group_2051","BQ2027_MB2043C",1,1,288,300,0,299,"within",NA,1,1,1,0,1,0,0,-12,0,"pseudogene","LT708304.1","EMBL","gene",2249747,2250046,NA,"-",NA,"ID=gene-BQ2027_MB2043C;Name=BQ2027_MB2043C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2043C","BQ2027_MB2043C","BQ2027_MB2043C"
"2026",2248606,2249325,2248606,2249325,"group_1143","BQ2027_MB2041",1,1,720,720,0,719,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2248606,2249325,NA,"+",NA,"ID=gene-BQ2027_MB2041;Name=vapB45;gbkey=Gene;gene=vapB45;gene_biotype=protein_coding;locus_tag=BQ2027_MB2041","BQ2027_MB2041","vapB45"
"2027",2247324,2248364,2247324,2248364,"group_1983","BQ2027_MB2040",2,1,1041,1041,0,1040,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2247324,2248364,NA,"+",NA,"ID=gene-BQ2027_MB2040;Name=BQ2027_MB2040;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2040","BQ2027_MB2040","BQ2027_MB2040"
"2028",2418358,2419350,2418292,2419350,"sdsA","BQ2027_MB2195",1,1,993,1059,-66,992,"within",NA,1,1,1,0,0,0,66,0,0,"pseudogene","LT708304.1","EMBL","gene",2418292,2419350,NA,"+",NA,"ID=gene-BQ2027_MB2195;Name=idsA2;gbkey=Gene;gene=idsA2;gene_biotype=protein_coding;locus_tag=BQ2027_MB2195","BQ2027_MB2195","idsA2"
"2029",2417076,2417981,2417076,2417981,"group_60","BQ2027_MB2194C",2,1,906,906,0,905,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2417076,2417981,NA,"-",NA,"ID=gene-BQ2027_MB2194C;Name=BQ2027_MB2194C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2194C","BQ2027_MB2194C","BQ2027_MB2194C"
"2030",2416396,2417079,2416396,2417079,"lppM","BQ2027_MB2193",2,1,684,684,0,683,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2416396,2417079,NA,"+",NA,"ID=gene-BQ2027_MB2193;Name=lppM;gbkey=Gene;gene=lppM;gene_biotype=protein_coding;locus_tag=BQ2027_MB2193","BQ2027_MB2193","lppM"
"2031",2415680,2416300,2415680,2416300,"group_1686","BQ2027_MB2192",1,1,621,621,0,620,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2415680,2416300,NA,"+",NA,"ID=gene-BQ2027_MB2192;Name=BQ2027_MB2192;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2192","BQ2027_MB2192","BQ2027_MB2192"
"2032",2415010,2415414,2415010,2415414,"group_1092","BQ2027_MB2191C",1,1,405,405,0,404,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2415010,2415414,NA,"-",NA,"ID=gene-BQ2027_MB2191C;Name=BQ2027_MB2191C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2191C","BQ2027_MB2191C","BQ2027_MB2191C"
"2033",2414230,2414661,2414230,2414661,"mraZ","BQ2027_MB2190C",1,1,432,432,0,431,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2414230,2414661,NA,"-",NA,"ID=gene-BQ2027_MB2190C;Name=mraZ;gbkey=Gene;gene=mraZ;gene_biotype=protein_coding;locus_tag=BQ2027_MB2190C","BQ2027_MB2190C","mraZ"
"2034",2413038,2414072,2413038,2414228,"rsmH","BQ2027_MB2189C",2,1,1035,1191,0,1190,"within",NA,1,1,1,0,1,0,0,-156,0,"pseudogene","LT708304.1","EMBL","gene",2413038,2414228,NA,"-",NA,"ID=gene-BQ2027_MB2189C;Name=rsmH;gbkey=Gene;gene=rsmH;gene_biotype=protein_coding;locus_tag=BQ2027_MB2189C","BQ2027_MB2189C","rsmH"
"2035",2411887,2413041,2411887,2413041,"group_1821","BQ2027_MB2188C",2,1,1155,1155,0,1154,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2411887,2413041,NA,"-",NA,"ID=gene-BQ2027_MB2188C;Name=BQ2027_MB2188C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2188C","BQ2027_MB2188C","BQ2027_MB2188C"
"2036",2399859,2401328,2399859,2401319,"murD","BQ2027_MB2179C",1,0,1470,1461,0,1460,"right",1460,0.993197278911565,1,1,0,1,0,0,9,0,"gene spans ref","LT708304.1","EMBL","gene",2399859,2401319,NA,"-",NA,"ID=gene-BQ2027_MB2179C;Name=murD;gbkey=Gene;gene=murD;gene_biotype=protein_coding;locus_tag=BQ2027_MB2179C","BQ2027_MB2179C","murD"
"2037",2398273,2399847,2398273,2399847,"ftsW","BQ2027_MB2178C",2,1,1575,1575,0,1574,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2398273,2399847,NA,"-",NA,"ID=gene-BQ2027_MB2178C;Name=ftsW;gbkey=Gene;gene=ftsW;gene_biotype=protein_coding;locus_tag=BQ2027_MB2178C","BQ2027_MB2178C","ftsW"
"2038",2397044,2398276,2397044,2398276,"murG","BQ2027_MB2177C",3,1,1233,1233,0,1232,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2397044,2398276,NA,"-",NA,"ID=gene-BQ2027_MB2177C;Name=murG;gbkey=Gene;gene=murG;gene_biotype=protein_coding;locus_tag=BQ2027_MB2177C","BQ2027_MB2177C","murG"
"2039",2394622,2395566,2394622,2395566,"ftsQ","BQ2027_MB2175C",2,1,945,945,0,944,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2394622,2395566,NA,"-",NA,"ID=gene-BQ2027_MB2175C;Name=ftsQ;gbkey=Gene;gene=ftsQ;gene_biotype=protein_coding;locus_tag=BQ2027_MB2175C","BQ2027_MB2175C","ftsQ"
"2040",2393310,2394449,2393310,2394449,"ftsZ","BQ2027_MB2174C",2,1,1140,1140,0,1139,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2393310,2394449,NA,"-",NA,"ID=gene-BQ2027_MB2174C;Name=ftsZ;gbkey=Gene;gene=ftsZ;gene_biotype=protein_coding;locus_tag=BQ2027_MB2174C","BQ2027_MB2174C","ftsZ"
"2041",2392547,2393350,2392547,2393299,"group_563","BQ2027_MB2173C",2,0,804,753,0,752,"right",752,0.935323383084577,1,1,0,1,0,0,51,0,"gene spans ref","LT708304.1","EMBL","gene",2392547,2393299,NA,"-",NA,"ID=gene-BQ2027_MB2173C;Name=yfiH;gbkey=Gene;gene=yfiH;gene_biotype=protein_coding;locus_tag=BQ2027_MB2173C","BQ2027_MB2173C","yfiH"
"2042",2391043,2391699,2391043,2391768,"sepF","BQ2027_MB2171C",2,1,657,726,0,725,"within",NA,1,1,1,0,1,0,0,-69,0,"pseudogene","LT708304.1","EMBL","gene",2391043,2391768,NA,"-",NA,"ID=gene-BQ2027_MB2171C;Name=sepF;gbkey=Gene;gene=sepF;gene_biotype=protein_coding;locus_tag=BQ2027_MB2171C","BQ2027_MB2171C","sepF"
"2043",2390591,2390878,2390591,2390881,"group_2052","BQ2027_MB2170C",1,1,288,291,0,290,"within",NA,1,1,1,0,1,0,0,-3,0,"pseudogene","LT708304.1","EMBL","gene",2390591,2390881,NA,"-",NA,"ID=gene-BQ2027_MB2170C;Name=BQ2027_MB2170C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB2170C","BQ2027_MB2170C","BQ2027_MB2170C"
"2044",2389541,2390323,2389541,2390323,"group_716","BQ2027_MB2169C",1,1,783,783,0,782,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2389541,2390323,NA,"-",NA,"ID=gene-BQ2027_MB2169C;Name=wag31;gbkey=Gene;gene=wag31;gene_biotype=protein_coding;locus_tag=BQ2027_MB2169C","BQ2027_MB2169C","wag31"
"2045",2387432,2387647,2387432,2387647,"parD2","BQ2027_MB2166A",2,1,216,216,0,215,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2387432,2387647,NA,"-",NA,"ID=gene-BQ2027_MB2166A;Name=parD2;gbkey=Gene;gene=parD2;gene_biotype=protein_coding;locus_tag=BQ2027_MB2166A","BQ2027_MB2166A","parD2"
"2046",2387118,2387435,2387118,2387435,"parE2","BQ2027_MB2166C",2,1,318,318,0,317,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",2387118,2387435,NA,"-",NA,"ID=gene-BQ2027_MB2166C;Name=pare2;gbkey=Gene;gene=pare2;gene_biotype=protein_coding;locus_tag=BQ2027_MB2166C","BQ2027_MB2166C","pare2"
"2047",3868034,3869236,3868034,3869236,"group_1724","BQ2027_MB3529C",2,1,1203,1203,0,1202,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3868034,3869236,NA,"-",NA,"ID=gene-BQ2027_MB3529C;Name=mce4A;gbkey=Gene;gene=mce4A;gene_biotype=protein_coding;locus_tag=BQ2027_MB3529C","BQ2027_MB3529C","mce4A"
"2048",3866982,3868034,3866982,3868034,"group_1963","BQ2027_MB3528C",3,1,1053,1053,0,1052,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3866982,3868034,NA,"-",NA,"ID=gene-BQ2027_MB3528C;Name=mce4B;gbkey=Gene;gene=mce4B;gene_biotype=protein_coding;locus_tag=BQ2027_MB3528C","BQ2027_MB3528C","mce4B"
"2049",3865919,3866992,3865919,3866992,"group_1937","BQ2027_MB3527C",3,1,1074,1074,0,1073,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3865919,3866992,NA,"-",NA,"ID=gene-BQ2027_MB3527C;Name=mce4C;gbkey=Gene;gene=mce4C;gene_biotype=protein_coding;locus_tag=BQ2027_MB3527C","BQ2027_MB3527C","mce4C"
"2050",3864567,3865919,3864567,3865922,"group_1395","BQ2027_MB3526C",3,1,1353,1356,0,1355,"within",NA,1,1,1,0,1,0,0,-3,0,"pseudogene","LT708304.1","EMBL","gene",3864567,3865922,NA,"-",NA,"ID=gene-BQ2027_MB3526C;Name=mce4D;gbkey=Gene;gene=mce4D;gene_biotype=protein_coding;locus_tag=BQ2027_MB3526C","BQ2027_MB3526C","mce4D"
"2051",3861711,3863405,3861711,3863405,"group_886","BQ2027_MB3524C",2,1,1695,1695,0,1694,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3861711,3863405,NA,"-",NA,"ID=gene-BQ2027_MB3524C;Name=mce4F;gbkey=Gene;gene=mce4F;gene_biotype=protein_coding;locus_tag=BQ2027_MB3524C","BQ2027_MB3524C","mce4F"
"2052",3860501,3860983,3860501,3860983,"group_235","BQ2027_MB3522C",3,1,483,483,0,482,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3860501,3860983,NA,"-",NA,"ID=gene-BQ2027_MB3522C;Name=BQ2027_MB3522C;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3522C","BQ2027_MB3522C","BQ2027_MB3522C"
"2053",3859926,3860504,3859926,3860504,"group_1889","BQ2027_MB3521",2,1,579,579,0,578,"within",NA,1,1,1,1,1,1,0,0,1,"core","LT708304.1","EMBL","gene",3859926,3860504,NA,"+",NA,"ID=gene-BQ2027_MB3521;Name=BQ2027_MB3521;gbkey=Gene;gene_biotype=protein_coding;locus_tag=BQ2027_MB3521","BQ2027_MB3521","BQ2027_MB3521"
